1, 0.443005
2, 0.431779
5, 0.431779
6, 0.441278
7, 0.436960
8, 0.424870
9, 0.430052
12, 0.428325
13, 0.435233
14, 0.429188
15, 0.416235
16, 0.411917
19, 0.380829
20, 0.380829
21, 0.384283
22, 0.394646
23, 0.401554
26, 0.393782
27, 0.372193
28, 0.382556
29, 0.381693
37, 0.367012
40, 0.381693
41, 0.372193
42, 0.380829
43, 0.375648
44, 0.379965
47, 0.398100
48, 0.389465
49, 0.394646
50, 0.386010
51, 0.385147
54, 0.362694
55, 0.367012
56, 0.374784
57, 0.372193
58, 0.370466
61, 0.363558
62, 0.350604
63, 0.350604
64, 0.335060
65, 0.305699
68, 0.289292
69, 0.281520
70, 0.321244
71, 0.316926
72, 0.304836
75, 0.303109
76, 0.311744
77, 0.308290
78, 0.284974
79, 0.275475
82, 0.268566
83, 0.292746
84, 0.293610
85, 0.289292
86, 0.307427
89, 0.302245
90, 0.300518
91, 0.295337
92, 0.319516
93, 0.338515
97, 0.352332
98, 0.345423
99, 0.343696
100, 0.336788
103, 0.341105
104, 0.355786
105, 0.341105
106, 0.334197
107, 0.298791
110, 0.293610
111, 0.298791
112, 0.307427
113, 0.310881
114, 0.308290
117, 0.297927
118, 0.303109
119, 0.289292
124, 0.304836
125, 0.304836
126, 0.301382
127, 0.303109
128, 0.302245
131, 0.325561
132, 0.316926
133, 0.311744
134, 0.298791
135, 0.280656
138, 0.284111
139, 0.283247
140, 0.275475
141, 0.285838
142, 0.284111
145, 0.310017
146, 0.306563
147, 0.291883
148, 0.286701
149, 0.288428
153, 0.282383
154, 0.291883
155, 0.304836
156, 0.302245
159, 0.296200
160, 0.296200
161, 0.291883
162, 0.280656
163, 0.283247
166, 0.270294
167, 0.278929
168, 0.276339
169, 0.269430
170, 0.278066
173, 0.278929
174, 0.276339
175, 0.281520
176, 0.288428
177, 0.281520
180, 0.275475
181, 0.273748
182, 0.279793
183, 0.271157
184, 0.259931
187, 0.256477
188, 0.265976
189, 0.256477
190, 0.253022
191, 0.244387
194, 0.243523
195, 0.246978
196, 0.241796
197, 0.240069
198, 0.270294
201, 0.270294
202, 0.262522
203, 0.254750
204, 0.253886
205, 0.258204
208, 0.267703
209, 0.271157
210, 0.266839
211, 0.259067
212, 0.255613
215, 0.275475
216, 0.278066
217, 0.279793
218, 0.284974
219, 0.278929
222, 0.277202
223, 0.268566
224, 0.267703
225, 0.246978
226, 0.269430
229, 0.264249
230, 0.267703
231, 0.260794
232, 0.263385
233, 0.266839
236, 0.270294
237, 0.274611
238, 0.267703
239, 0.265112
240, 0.264249
243, 0.263385
244, 0.273748
245, 0.265112
246, 0.261658
247, 0.257340
251, 0.247841
252, 0.249568
253, 0.246114
254, 0.252159
257, 0.265976
258, 0.260794
259, 0.267703
260, 0.262522
261, 0.256477
264, 0.246114
265, 0.257340
266, 0.259931
267, 0.247841
268, 0.253022
271, 0.251295
272, 0.251295
280, 0.251295
281, 0.282383
282, 0.276339
285, 0.284111
286, 0.278066
287, 0.267703
288, 0.262522
289, 0.253022
292, 0.253886
293, 0.249568
294, 0.247841
295, 0.247841
296, 0.255613
299, 0.247841
300, 0.248705
301, 0.248705
302, 0.244387
303, 0.243523
306, 0.236615
307, 0.227116
308, 0.225389
309, 0.227979
310, 0.237478
313, 0.246978
314, 0.248705
315, 0.242660
316, 0.246114
317, 0.244387
320, 0.247841
321, 0.232297
322, 0.229706
323, 0.227979
324, 0.227116
327, 0.222798
328, 0.230570
329, 0.227979
330, 0.240933
331, 0.232297
334, 0.235751
335, 0.231434
336, 0.236615
337, 0.241796
338, 0.240933
341, 0.235751
342, 0.235751
343, 0.237478
344, 0.240933
345, 0.249568
348, 0.240933
349, 0.237478
350, 0.233161
351, 0.232297
352, 0.235751
355, 0.210708
356, 0.198618
357, 0.208981
358, 0.206390
359, 0.200345
362, 0.207254
363, 0.229706
364, 0.219344
369, 0.211572
370, 0.222798
371, 0.219344
372, 0.221934
373, 0.216753
376, 0.207254
377, 0.208981
378, 0.206390
379, 0.208981
380, 0.205527
383, 0.211572
384, 0.207254
385, 0.205527
386, 0.203800
387, 0.205527
390, 0.200345
391, 0.207254
392, 0.209845
393, 0.207254
394, 0.208117
397, 0.212435
398, 0.215889
399, 0.213299
400, 0.212435
401, 0.218480
404, 0.209845
405, 0.213299
406, 0.213299
407, 0.212435
408, 0.218480
411, 0.221071
412, 0.213299
420, 0.207254
421, 0.215026
422, 0.207254
425, 0.210708
426, 0.209845
427, 0.203800
428, 0.195164
429, 0.195164
432, 0.200345
433, 0.198618
434, 0.201209
435, 0.202073
436, 0.202936
439, 0.202936
440, 0.197755
441, 0.190846
442, 0.188256
443, 0.189983
446, 0.188256
447, 0.189983
448, 0.179620
449, 0.189983
450, 0.181347
453, 0.170121
454, 0.168394
455, 0.172712
456, 0.164940
457, 0.164940
461, 0.163212
462, 0.162349
463, 0.158895
464, 0.151123
467, 0.161485
468, 0.161485
469, 0.158031
470, 0.162349
471, 0.158895
474, 0.145078
475, 0.146805
476, 0.152418
477, 0.148532
478, 0.160622
481, 0.167962
482, 0.165371
483, 0.152418
484, 0.156304
488, 0.159758
489, 0.170121
490, 0.168826
491, 0.165371
492, 0.174007
495, 0.170121
496, 0.162349
497, 0.163644
498, 0.160622
499, 0.161917
502, 0.159758
503, 0.158031
504, 0.154145
505, 0.164508
506, 0.168394
509, 0.167530
510, 0.165371
511, 0.168826
512, 0.169257
513, 0.174439
516, 0.179188
517, 0.180052
518, 0.174439
519, 0.177893
520, 0.169689
523, 0.171416
524, 0.170121
525, 0.181347
526, 0.177461
527, 0.174870
530, 0.175734
531, 0.175302
532, 0.163212
533, 0.160622
534, 0.167098
538, 0.164940
539, 0.168826
540, 0.162349
541, 0.161917
544, 0.162349
545, 0.165371
546, 0.170121
547, 0.172712
548, 0.162349
551, 0.144214
552, 0.132556
553, 0.117012
554, 0.135147
555, 0.124352
558, 0.122193
559, 0.110104
560, 0.119171
561, 0.117012
562, 0.117012
565, 0.123489
566, 0.115717
567, 0.108377
568, 0.110535
569, 0.108377
572, 0.108377
573, 0.106218
574, 0.117444
575, 0.106649
576, 0.110535
579, 0.107081
580, 0.112263
581, 0.111399
582, 0.111831
583, 0.094991
586, 0.091537
587, 0.101036
588, 0.116149
589, 0.118739
590, 0.117444
593, 0.107945
594, 0.103627
595, 0.104922
596, 0.095855
597, 0.098014
600, 0.077720
601, 0.075993
602, 0.066494
603, 0.073834
604, 0.075130
607, 0.071244
608, 0.075561
609, 0.075561
614, 0.078152
615, 0.083765
616, 0.088083
617, 0.088083
618, 0.084197
621, 0.075561
622, 0.075993
623, 0.087219
624, 0.084629
625, 0.086356
628, 0.095855
629, 0.091105
630, 0.084197
631, 0.083333
632, 0.085060
635, 0.075993
636, 0.073402
637, 0.073834
645, 0.072971
646, 0.082470
649, 0.069948
650, 0.069948
651, 0.067789
652, 0.066926
653, 0.068221
656, 0.068653
657, 0.072107
658, 0.070812
