0,1.9627240641308417,-342.03727593586916
1,3.8649632792641966,-320.1350367207358
2,5.708785533763134,-312.29121446623685
3,7.496234183074299,-300.5037658169257
4,9.229326141383416,-280.7706738586166
5,10.910049962971598,-244.08995003702842
6,12.540363917890762,-222.45963608210923
7,14.122194066787955,-180.87780593321204
8,15.657432339910187,-163.3425676600898
9,17.14793462551198,-146.852065374488
10,18.595518873066084,-144.40448112693392
11,20.001963216841972,-127.99803678315803
12,21.369004125565425,-131.63099587443457
13,22.698334584005124,-134.30166541599488
14,23.991602312445895,-113.00839768755411
15,25.250408030103547,-88.74959196989646
16,26.476303768610137,-74.52369623138986
17,27.670791241751267,-99.32920875824874
18,28.8353202776665,-84.1646797223335
19,29.97128731972989,-82.0287126802701
20,31.080034002307915,-78.91996599769209
21,32.16284580754786,-71.83715419245215
22,33.220950809277454,-68.77904919072255
23,34.25551850999846,-61.74448149000154
24,35.26765877683058,-57.73234122316942
25,36.25842088210732,-57.74157911789268
26,37.228792654143575,-54.771207345856425
27,38.17969974348271,-64.8203002565173
28,39.11200500969266,-65.88799499030733
29,40.02650803351229,-59.97349196648771
30,40.92394475885434,-55.07605524114566
31,41.804987268848535,-55.195012731151465
32,42.67024369975987,-56.32975630024013
33,43.52025829624126,-60.47974170375874
34,44.355511610980905,-66.6444883890191
35,45.176420851381,-82.82357914861899
36,45.98334037545875,36.98334037545875
37,46.77656233869423,29.776562338694227
38,47.55631749306365,12.556317493063652
39,48.322776138993206,1.3227761389932056
40,49.07604923044904,-0.923950769550963
41,49.816189632846594,6.816189632846594
42,50.54319353291668,20.543193532916682
43,51.25700199911257,32.25700199911257
44,51.95750269057932,39.95750269057932
45,52.64453171214139,43.64453171214139
46,53.317875612193845,41.317875612193845
47,53.97727351981452,37.97727351981452
48,54.62241941684638,30.622419416846377
49,55.25296454013823,28.25296454013823
50,55.868519908576076,36.868519908576076
51,56.46865896899417,48.46865896899417
52,57.052920354521184,37.052920354521184
53,57.62081074840089,29.620810748400892
54,58.171807845826294,23.171807845826294
55,58.70536340584676,33.70536340584676
56,59.220906384950496,20.220906384950496
57,59.71784614349137,-0.28215385650862856
58,60.19557571572395,1.1955757157239475
59,60.65347513383316,3.6534751338331617
60,61.09091479600022,-8.90908520399978
61,61.50725886823307,-4.492741131766927
62,61.90186870941281,-6.09813129058719
63,62.27410630876663,-11.725893691233367
64,62.62333772477546,-23.37666227522454
65,62.948936514362124,-20.051063485637876
66,63.25028714108501,-19.74971285891499
67,63.52678835098283,-18.473211649017173
68,63.77785650468231,-17.222143495317688
69,64.00292885438877,-16.99707114561123
70,64.20146675443581,-21.798533245564187
71,64.37295879416962,-29.62704120583038
72,64.51692384209194,-37.48307615790806
73,64.63291399037865,-36.367086009621346
74,64.72051738913157,-42.27948261086843
75,64.77936096000866,-42.22063903999134
76,64.80911297921062,-49.190887020789376
77,64.80948552018246,-53.19051447981754
78,64.78023674681155,-56.21976325318845
79,64.72117304837465,-65.27882695162535
80,64.63215100799667,-48.36784899200333
81,64.51307919693991,-31.486920803060087
82,64.36391978763551,-22.63608021236449
83,64.184689979003,-26.815310020997003
84,63.97546322827387,-33.02453677172613
85,63.736370284238944,-38.263629715761056
86,63.46760001757661,-40.53239998242339
87,63.16940004468435,-44.83059995531565
88,62.84207714222949,-45.15792285777051
89,62.485997450450576,-37.514002549549424
90,62.1015864640778,-37.8984135359222
91,61.689328810593544,-36.310671189406456
92,61.24976781642101,-39.75023218357899
93,60.78350486250419,-47.21649513749581
94,60.291198531622285,-47.708801468377715
95,59.7735635506646,-50.2264364493354
96,59.23136953196903,-45.76863046803097
97,58.66543951869777,-47.33456048130223
98,58.07664834008181,-47.92335165991819
99,57.465920783207046,-48.534079216792954
100,56.834229588832926,-51.165770411167074
101,56.1825932795284,-51.8174067204716
102,55.51207382917058,-50.48792617082942
103,54.823774183578436,-50.176225816421564
104,54.11883564273834,-50.88116435726166
105,53.39843511572035,-57.60156488427965
106,52.66378225997499,-63.33621774002501
107,51.91611651723987,-54.08388348276013
108,51.156704058766614,-51.843295941233386
109,50.386834652999696,-52.613165347000304
110,49.607818469195585,-47.392181530804415
111,48.82098283076057,-46.17901716923943
112,48.02766893230505,-47.97233106769495
