58, 0.872966
61, 0.868814
62, 0.814680
63, 0.881767
64, 0.791431
65, 0.792926
68, 0.776652
69, 0.793756
70, 0.795583
71, 0.798572
72, 0.792262
75, 0.792262
76, 0.811026
77, 0.799402
78, 0.803720
79, 0.811192
82, 0.815344
83, 0.831285
84, 0.851378
85, 0.845566
86, 0.866822
89, 0.860511
90, 0.880937
91, 0.875457
92, 0.877615
93, 0.899701
97, 0.889406
98, 0.885586
99, 0.877117
100, 0.880272
103, 0.889738
104, 0.895550
105, 0.892062
106, 0.909166
107, 0.909000
110, 0.911159
111, 0.925772
112, 0.917469
113, 0.912155
114, 0.880604
117, 0.881103
118, 0.889738
119, 0.887911
124, 0.904517
125, 0.905015
126, 0.918632
127, 0.908668
128, 0.891896
131, 0.888575
132, 0.893391
133, 0.888741
134, 0.876121
135, 0.878612
138, 0.879608
139, 0.879276
140, 0.890900
141, 0.916971
142, 0.936400
145, 0.939223
146, 0.901694
147, 0.908668
148, 0.918964
149, 0.927433
153, 0.942046
154, 0.940717
155, 0.951843
156, 0.949684
159, 0.944703
160, 0.990369
161, 0.984557
162, 0.988210
163, 0.995018
166, 1.000000
167, 0.972268
168, 0.963965
169, 0.956327
170, 0.966955
173, 0.913318
174, 0.916141
175, 0.914480
176, 0.913982
177, 0.922451
180, 0.930920
181, 0.966456
182, 0.959648
183, 0.963467
184, 0.979907
187, 0.982398
188, 0.974759
189, 0.955497
190, 0.956659
191, 0.962969
194, 0.961807
195, 0.961142
196, 0.969113
197, 0.947858
198, 0.942046
201, 0.943374
202, 0.937064
203, 0.954832
204, 0.951179
205, 0.971106
208, 0.977416
209, 0.880438
210, 0.877948
211, 0.874460
212, 0.864331
215, 0.865659
216, 0.849220
217, 0.857688
218, 0.852873
219, 0.844902
222, 0.854699
223, 0.842245
224, 0.837263
225, 0.839920
226, 0.853039
229, 0.858851
230, 0.860013
231, 0.846064
232, 0.870973
233, 0.869479
236, 0.871139
237, 0.869479
238, 0.867154
239, 0.859681
240, 0.852707
243, 0.848721
244, 0.866822
245, 0.867154
246, 0.877283
247, 0.858519
251, 0.845234
252, 0.834773
253, 0.833278
254, 0.822816
257, 0.827798
258, 0.832946
259, 0.819495
260, 0.807041
261, 0.800897
264, 0.772667
265, 0.763700
266, 0.781468
267, 0.790767
268, 0.797077
271, 0.815842
272, 0.821654
280, 0.766855
281, 0.768017
282, 0.707406
285, 0.724344
286, 0.740784
287, 0.743441
288, 0.724344
289, 0.677848
292, 0.666390
293, 0.666390
294, 0.673530
295, 0.696612
296, 0.731983
299, 0.725174
300, 0.750913
301, 0.765028
302, 0.764032
303, 0.778147
306, 0.760379
307, 0.736798
308, 0.706078
309, 0.745101
310, 0.759548
313, 0.772999
314, 0.735470
315, 0.738791
316, 0.744769
317, 0.721023
320, 0.717370
321, 0.712056
322, 0.719196
323, 0.703919
324, 0.721023
327, 0.716705
328, 0.576553
329, 0.563766
330, 0.564763
331, 0.516606
334, 0.466290
335, 0.481568
336, 0.467619
337, 0.473431
338, 0.459980
341, 0.431916
342, 0.395051
343, 0.394885
344, 0.380937
345, 0.387247
348, 0.408502
349, 0.397376
350, 0.390236
351, 0.399535
352, 0.390402
355, 0.406343
356, 0.398705
357, 0.403520
358, 0.399535
359, 0.392561
362, 0.392561
363, 0.399535
364, 0.427101
369, 0.364829
370, 0.352541
371, 0.337429
372, 0.330289
373, 0.290601
376, 0.299402
377, 0.296911
378, 0.298738
379, 0.317835
380, 0.308867
383, 0.337928
384, 0.313019
385, 0.324975
386, 0.322650
387, 0.323813
390, 0.299402
391, 0.303055
392, 0.316672
393, 0.314513
394, 0.301893
397, 0.325805
398, 0.363334
399, 0.385586
400, 0.368648
401, 0.406177
404, 0.394553
405, 0.397210
406, 0.401196
407, 0.405679
408, 0.449851
411, 0.465460
412, 0.462969
420, 0.469445
421, 0.497509
422, 0.480239
425, 0.520093
426, 0.505978
427, 0.504650
428, 0.474095
429, 0.463301
432, 0.449684
433, 0.444537
434, 0.420292
435, 0.478412
436, 0.491199
439, 0.498173
440, 0.502491
441, 0.472102
442, 0.502823
443, 0.508469
446, 0.546662
447, 0.470442
448, 0.460976
449, 0.474925
450, 0.474095
453, 0.468117
454, 0.470442
455, 0.494354
456, 0.509133
457, 0.457987
461, 0.469611
462, 0.497177
463, 0.482398
464, 0.487380
467, 0.495018
468, 0.490037
469, 0.487214
470, 0.529890
471, 0.542843
474, 0.546164
475, 0.541847
476, 0.529060
477, 0.539688
478, 0.544836
481, 0.578877
482, 0.579874
483, 0.568582
484, 0.586682
488, 0.582863
489, 0.578711
490, 0.579542
491, 0.549485
492, 0.535370
495, 0.524577
496, 0.504151
497, 0.506476
498, 0.509299
499, 0.515443
502, 0.494520
503, 0.475922
504, 0.477416
505, 0.502989
506, 0.503155
509, 0.498672
510, 0.485719
511, 0.488708
512, 0.480571
513, 0.484225
516, 0.484723
517, 0.492361
518, 0.499336
519, 0.508137
520, 0.512620
523, 0.498505
524, 0.498007
525, 0.529060
526, 0.544670
527, 0.527566
530, 0.537031
531, 0.529890
532, 0.507140
533, 0.508801
534, 0.520757
538, 0.523082
539, 0.536533
540, 0.533876
541, 0.549319
544, 0.534872
545, 0.534540
546, 0.533544
547, 0.538691
548, 0.530721
551, 0.491863
552, 0.459814
553, 0.420458
554, 0.490701
555, 0.488044
558, 0.471770
559, 0.464132
560, 0.469279
561, 0.452341
562, 0.453338
565, 0.460810
566, 0.455330
567, 0.471604
568, 0.466788
569, 0.432913
572, 0.396878
573, 0.414812
574, 0.424610
575, 0.417635
576, 0.412654
579, 0.386915
580, 0.405347
581, 0.428097
582, 0.435404
583, 0.454666
586, 0.379940
587, 0.414480
588, 0.414812
589, 0.416971
590, 0.417303
593, 0.389572
594, 0.371969
595, 0.382099
596, 0.373630
597, 0.368150
600, 0.323315
601, 0.325307
602, 0.326137
603, 0.343241
604, 0.369977
607, 0.357190
608, 0.378280
609, 0.370641
614, 0.372468
615, 0.362338
616, 0.370309
617, 0.368980
618, 0.364497
621, 0.351378
622, 0.337097
623, 0.338094
624, 0.322650
625, 0.322152
628, 0.336433
629, 0.325971
630, 0.328794
631, 0.317669
632, 0.301561
635, 0.295251
636, 0.279143
637, 0.280306
645, 0.297908
646, 0.336433
649, 0.330123
650, 0.314181
651, 0.306875
652, 0.301229
653, 0.288774
656, 0.281966
657, 0.289107
658, 0.282630
659, 0.291764
660, 0.278811
663, 0.263036
664, 0.261209
665, 0.259548
666, 0.256725
667, 0.239455
670, 0.243275
671, 0.229160
672, 0.236466
673, 0.206078
674, 0.208403
677, 0.202591
678, 0.185819
679, 0.182331
680, 0.177848
681, 0.149950
684, 0.129691
685, 0.129027
686, 0.130023
687, 0.125706
688, 0.088675
691, 0.055463
692, 0.092992
693, 0.102126
694, 0.056460
695, 0.053803
698, 0.044005
699, 0.067087
700, 0.060777
701, 0.062604
702, 0.051312
705, 0.051478
706, 0.000000
707, 0.007805
708, 0.010960
709, 0.013451
712, 0.020093
713, 0.020425
714, 0.023248
715, 0.021421
716, 0.027400
719, 0.052640
720, 0.065427
721, 0.060777
722, 0.080870
723, 0.078047
726, 0.055795
727, 0.070575
728, 0.068914
729, 0.070575
733, 0.065095
734, 0.068914
735, 0.054135
736, 0.037695
737, 0.047160
740, 0.038691
741, 0.030555
742, 0.030721
743, 0.045998
744, 0.045334
747, 0.067419
748, 0.091000
749, 0.082365
750, 0.085852
751, 0.094155
754, 0.098306
755, 0.110594
756, 0.131850
757, 0.128861
758, 0.118565
761, 0.118067
762, 0.131020
763, 0.142478
764, 0.167552
765, 0.170707
775, 0.151445
776, 0.145965
777, 0.129857
778, 0.139987
779, 0.166722
782, 0.162737
783, 0.169877
784, 0.173032
785, 0.189970
786, 0.197277
789, 0.190634
790, 0.205746
791, 0.223514
792, 0.235802
793, 0.268017
796, 0.271837
797, 0.274992
798, 0.294420
799, 0.279309
800, 0.252076
803, 0.245433
804, 0.244105
805, 0.277815
806, 0.315178
807, 0.330621
810, 0.331783
811, 0.295915
812, 0.299900
813, 0.312189
814, 0.333444
817, 0.324643
818, 0.330289
819, 0.336433
820, 0.229160
821, 0.287446
825, 0.260213
826, 0.251079
827, 0.235304
828, 0.219196
831, 0.237463
832, 0.239455
833, 0.232979
834, 0.239455
835, 0.234806
838, 0.230488
839, 0.215875
840, 0.197609
841, 0.241116
842, 0.232813
845, 0.257722
846, 0.280970
847, 0.282298
848, 0.248589
849, 0.257390
853, 0.238127
854, 0.234308
855, 0.234806
856, 0.222850
859, 0.204749
860, 0.214713
861, 0.226669
862, 0.235802
863, 0.234972
866, 0.214381
867, 0.214879
868, 0.199435
869, 0.191631
870, 0.183660
873, 0.160744
874, 0.151445
875, 0.166556
876, 0.182498
877, 0.169877
880, 0.197111
881, 0.215875
882, 0.207240
883, 0.202092
884, 0.228662
887, 0.227997
888, 0.227665
