335,181.0,2273.0,2092.0
336,184.0,2231.0,2047.0
337,188.0,2242.0,2054.0
338,179.0,2162.0,1983.0
339,188.0,2129.0,1941.0
340,195.0,2136.0,1941.0
341,192.0,2132.0,1940.0
342,214.0,2201.0,1987.0
343,230.0,2224.0,1994.0
344,230.0,2229.0,1999.0
345,207.0,2168.0,1961.0
346,212.0,2171.0,1959.0
347,196.0,2176.0,1980.0
348,191.0,2222.0,2031.0
349,203.0,2277.0,2074.0
350,210.0,2290.0,2080.0
351,191.0,2345.0,2154.0
352,181.0,2306.0,2125.0
353,182.0,2257.0,2075.0
354,187.0,2273.0,2086.0
355,178.0,2232.0,2054.0
356,179.0,2253.0,2074.0
357,179.0,2264.0,2085.0
358,181.0,2296.0,2115.0
359,167.0,2312.0,2145.0
360,170.0,2310.0,2140.0
361,172.0,2382.0,2210.0
362,176.0,2441.0,2265.0
363,179.0,2429.0,2250.0
364,172.0,2467.0,2295.0
365,156.0,2500.0,2344.0
366,150.0,2562.0,2412.0
367,134.0,2519.0,2385.0
368,133.0,2504.0,2371.0
369,171.0,2572.0,2401.0
370,155.0,2557.0,2402.0
371,158.0,2580.0,2422.0
372,157.0,2648.0,2491.0
373,149.0,2699.0,2550.0
374,137.0,2648.0,2511.0
375,142.0,2655.0,2513.0
376,127.0,2566.0,2439.0
377,134.0,2449.0,2315.0
378,146.0,2452.0,2306.0
379,171.0,2524.0,2353.0
380,187.0,2530.0,2343.0
381,207.0,2538.0,2331.0
382,220.0,2559.0,2339.0
383,218.0,2623.0,2405.0
384,193.0,2655.0,2462.0
385,186.0,2630.0,2444.0
386,199.0,2665.0,2466.0
387,186.0,2686.0,2500.0
388,174.0,2669.0,2495.0
389,174.0,2635.0,2461.0
390,178.0,2683.0,2505.0
391,186.0,2756.0,2570.0
392,172.0,2763.0,2591.0
393,168.0,2754.0,2586.0
394,166.0,2738.0,2572.0
395,174.0,2748.0,2574.0
396,168.0,2719.0,2551.0
397,179.0,2808.0,2629.0
398,248.0,2819.0,2571.0
399,251.0,2793.0,2542.0
400,233.0,2772.0,2539.0
401,214.0,2786.0,2572.0
402,240.0,2825.0,2585.0
403,235.0,2831.0,2596.0
404,250.0,2813.0,2563.0
405,270.0,2811.0,2541.0
406,321.0,2797.0,2476.0
407,363.0,2816.0,2453.0
408,362.0,2784.0,2422.0
409,338.0,2726.0,2388.0
410,236.0,2662.0,2426.0
411,247.0,2685.0,2438.0
412,229.0,2659.0,2430.0
413,219.0,2590.0,2371.0
414,246.0,2584.0,2338.0
415,261.0,2585.0,2324.0
416,250.0,2557.0,2307.0
417,276.0,2548.0,2272.0
418,288.0,2548.0,2260.0
419,301.0,2536.0,2235.0
420,281.0,2544.0,2263.0
421,277.0,2536.0,2259.0
422,277.0,2569.0,2292.0
423,292.0,2590.0,2298.0
424,295.0,2618.0,2323.0
425,293.0,2575.0,2282.0
426,301.0,2573.0,2272.0
427,302.0,2608.0,2306.0
428,287.0,2551.0,2264.0
429,296.0,2543.0,2247.0
430,321.0,2630.0,2309.0
431,359.0,2694.0,2335.0
432,343.0,2691.0,2348.0
433,338.0,2716.0,2378.0
434,300.0,2727.0,2427.0
435,295.0,2716.0,2421.0
436,308.0,2780.0,2472.0
437,314.0,2786.0,2472.0
438,317.0,2782.0,2465.0
439,311.0,2780.0,2469.0
440,317.0,2864.0,2547.0
441,319.0,2865.0,2546.0
442,328.0,2856.0,2528.0
443,338.0,2883.0,2545.0
444,348.0,2930.0,2582.0
445,405.0,3012.0,2607.0
446,454.0,3083.0,2629.0
447,445.0,3091.0,2646.0
448,403.0,3129.0,2726.0
449,408.0,3207.0,2799.0
450,381.0,3245.0,2864.0
451,383.0,3326.0,2943.0
452,369.0,3390.0,3021.0
453,359.0,3402.0,3043.0
454,382.0,3423.0,3041.0
455,394.0,3324.0,2930.0
456,387.0,3176.0,2789.0
457,400.0,3185.0,2785.0
458,406.0,3189.0,2783.0
459,417.0,3153.0,2736.0
460,439.0,3265.0,2826.0
461,480.0,3394.0,2914.0
462,468.0,3416.0,2948.0
463,455.0,3499.0,3044.0
464,285.0,3566.0,3281.0
465,318.0,3544.0,3226.0
466,318.0,3358.0,3040.0
467,394.0,3481.0,3087.0
468,342.0,3473.0,3131.0
469,385.0,3532.0,3147.0
470,414.0,3632.0,3218.0
471,413.0,3750.0,3337.0
472,367.0,3730.0,3363.0
473,370.0,3695.0,3325.0
474,361.0,3797.0,3436.0
475,332.0,3798.0,3466.0
476,335.0,3747.0,3412.0
477,365.0,3733.0,3368.0
478,370.0,3733.0,3363.0
479,381.0,3633.0,3252.0
480,398.0,3555.0,3157.0
481,420.0,3578.0,3158.0
482,395.0,3505.0,3110.0
483,394.0,3406.0,3012.0
484,380.0,3307.0,2927.0
485,397.0,3328.0,2931.0
486,409.0,3424.0,3015.0
487,419.0,3370.0,2951.0
488,418.0,3329.0,2911.0
489,439.0,3353.0,2914.0
490,437.0,3329.0,2892.0
491,424.0,3377.0,2953.0
492,382.0,3325.0,2943.0
493,369.0,3329.0,2960.0
494,391.0,3486.0,3095.0
495,391.0,3564.0,3173.0
496,392.0,3604.0,3212.0
497,370.0,3577.0,3207.0
498,371.0,3689.0,3318.0
499,338.0,3664.0,3326.0
500,351.0,3638.0,3287.0
501,290.0,3552.0,3262.0
502,275.0,3526.0,3251.0
503,287.0,3461.0,3174.0
504,292.0,3555.0,3263.0
505,288.0,3575.0,3287.0
506,304.0,3643.0,3339.0
507,273.0,3447.0,3174.0
508,285.0,3382.0,3097.0
509,308.0,3437.0,3129.0
510,298.0,3496.0,3198.0
511,296.0,3535.0,3239.0
512,284.0,3576.0,3292.0
513,286.0,3685.0,3399.0
514,289.0,3708.0,3419.0
515,286.0,3698.0,3412.0
516,280.0,3701.0,3421.0
517,267.0,3718.0,3451.0
518,235.0,3752.0,3517.0
519,207.0,3796.0,3589.0
520,160.0,3706.0,3546.0
521,141.0,3653.0,3512.0
522,100.0,3549.0,3449.0
523,110.0,3683.0,3573.0
524,97.0,3661.0,3564.0
525,72.0,3588.0,3516.0
526,30.0,3588.0,3558.0
527,15.0,3514.0,3499.0
528,-17.0,3494.0,3511.0
529,-8.0,3469.0,3477.0
530,-13.0,3446.0,3459.0
531,-15.0,3375.0,3390.0
532,19.0,3423.0,3404.0
533,6.0,3467.0,3461.0
534,-46.0,3539.0,3585.0
535,-52.0,3577.0,3629.0
536,-54.0,3567.0,3621.0
537,-28.0,3560.0,3588.0
538,189.0,3565.0,3376.0
539,215.0,3487.0,3272.0
540,226.0,3395.0,3169.0
541,224.0,3375.0,3151.0
542,204.0,3355.0,3151.0
543,182.0,3243.0,3061.0
544,38.0,3110.0,3072.0
545,52.0,3176.0,3124.0
546,48.0,3202.0,3154.0
547,27.0,3193.0,3166.0
548,-23.0,3215.0,3238.0
549,-34.0,3162.0,3196.0
550,25.0,3083.0,3058.0
551,57.0,3078.0,3021.0
552,43.0,3041.0,2998.0
553,23.0,2954.0,2931.0
554,30.0,2955.0,2925.0
555,44.0,2995.0,2951.0
556,52.0,2984.0,2932.0
557,49.0,2917.0,2868.0
558,58.0,2897.0,2839.0
559,33.0,2875.0,2842.0
560,30.0,2950.0,2920.0
561,29.0,2923.0,2894.0
562,44.0,2974.0,2930.0
563,44.0,3025.0,2981.0
564,44.0,3029.0,2985.0
565,41.0,3107.0,3066.0
566,19.0,3152.0,3133.0
567,-14.0,3109.0,3123.0
568,-23.0,2984.0,3007.0
569,-42.0,2889.0,2931.0
570,-62.0,2925.0,2987.0
571,-103.0,2898.0,3001.0
572,-137.0,2919.0,3056.0
573,-115.0,2915.0,3030.0
574,-113.0,2887.0,3000.0
575,-81.0,2900.0,2981.0
576,-81.0,2902.0,2983.0
577,-69.0,2997.0,3066.0
578,-86.0,3034.0,3120.0
579,-117.0,3069.0,3186.0
580,-153.0,3172.0,3325.0
581,-157.0,3163.0,3320.0
582,-123.0,3135.0,3258.0
583,-98.0,3156.0,3254.0
584,-111.0,3101.0,3212.0
585,-80.0,3101.0,3181.0
586,-74.0,3020.0,3094.0
587,-37.0,3020.0,3057.0
588,-19.0,2970.0,2989.0
589,-6.0,2935.0,2941.0
590,-15.0,2950.0,2965.0
591,-7.0,2965.0,2972.0
592,43.0,3035.0,2992.0
593,74.0,3104.0,3030.0
594,72.0,3067.0,2995.0
595,38.0,3036.0,2998.0
596,62.0,3142.0,3080.0
597,75.0,3188.0,3113.0
598,79.0,3216.0,3137.0
599,110.0,3229.0,3119.0
600,135.0,3195.0,3060.0
601,145.0,3232.0,3087.0
602,151.0,3213.0,3062.0
603,142.0,3257.0,3115.0
604,133.0,3306.0,3173.0
605,126.0,3384.0,3258.0
606,96.0,3387.0,3291.0
607,63.0,3369.0,3306.0
608,47.0,3420.0,3373.0
609,30.0,3423.0,3393.0
610,16.0,3438.0,3422.0
611,-7.0,3385.0,3392.0
612,19.0,3406.0,3387.0
613,16.0,3455.0,3439.0
614,6.0,3528.0,3522.0
615,13.0,3595.0,3582.0
616,19.0,3626.0,3607.0
617,30.0,3608.0,3578.0
618,64.0,3678.0,3614.0
619,61.0,3676.0,3615.0
620,65.0,3711.0,3646.0
621,95.0,3677.0,3582.0
622,109.0,3615.0,3506.0
623,83.0,3590.0,3507.0
624,73.0,3613.0,3540.0
625,77.0,3668.0,3591.0
626,77.0,3630.0,3553.0
627,98.0,3663.0,3565.0
628,97.0,3760.0,3663.0
629,67.0,3783.0,3716.0
630,71.0,3790.0,3719.0
631,62.0,3808.0,3746.0
632,106.0,3857.0,3751.0
633,116.0,4023.0,3907.0
634,120.0,4037.0,3917.0
635,96.0,4024.0,3928.0
636,79.0,4048.0,3969.0
637,86.0,3993.0,3907.0
638,70.0,3905.0,3835.0
639,76.0,3822.0,3746.0
640,112.0,3842.0,3730.0
641,135.0,3930.0,3795.0
642,137.0,3960.0,3823.0
643,123.0,4036.0,3913.0
644,106.0,4041.0,3935.0
645,88.0,3883.0,3795.0
646,98.0,3925.0,3827.0
647,132.0,4058.0,3926.0
648,144.0,4025.0,3881.0
649,164.0,4064.0,3900.0
650,183.0,4039.0,3856.0
651,160.0,4011.0,3851.0
652,156.0,4149.0,3993.0
653,209.0,4307.0,4098.0
654,238.0,4326.0,4088.0
655,240.0,4295.0,4055.0
656,245.0,4227.0,3982.0
657,249.0,4210.0,3961.0
658,237.0,4138.0,3901.0
659,217.0,4140.0,3923.0
660,209.0,4157.0,3948.0
661,224.0,4104.0,3880.0
662,253.0,4073.0,3820.0
663,246.0,4033.0,3787.0
664,244.0,4033.0,3789.0
665,225.0,3971.0,3746.0
666,251.0,3974.0,3723.0
667,229.0,3827.0,3598.0
668,217.0,3800.0,3583.0
669,223.0,3839.0,3616.0
670,244.0,3888.0,3644.0
671,258.0,3899.0,3641.0
672,280.0,3883.0,3603.0
673,297.0,4030.0,3733.0
674,299.0,3900.0,3601.0
675,284.0,3851.0,3567.0
676,316.0,3895.0,3579.0
677,325.0,4043.0,3718.0
678,358.0,4171.0,3813.0
679,326.0,4099.0,3773.0
680,325.0,4058.0,3733.0
681,329.0,3949.0,3620.0
682,307.0,3986.0,3679.0
683,338.0,4032.0,3694.0
684,337.0,4067.0,3730.0
685,338.0,4077.0,3739.0
686,310.0,3975.0,3665.0
687,270.0,3889.0,3619.0
688,255.0,3846.0,3591.0
689,283.0,3880.0,3597.0
690,198.0,3847.0,3649.0
691,157.0,3815.0,3658.0
692,171.0,3850.0,3679.0
693,191.0,3916.0,3725.0
694,188.0,3945.0,3757.0
695,171.0,3906.0,3735.0
696,172.0,3958.0,3786.0
697,207.0,3977.0,3770.0
698,257.0,4038.0,3781.0
699,267.0,4068.0,3801.0
700,304.0,4043.0,3739.0
701,338.0,4033.0,3695.0
702,326.0,3983.0,3657.0
703,105.0,3770.0,3665.0
704,108.0,3840.0,3732.0
705,85.0,3879.0,3794.0
706,44.0,3873.0,3829.0
707,24.0,3820.0,3796.0
708,33.0,3878.0,3845.0
709,35.0,3893.0,3858.0
710,38.0,3937.0,3899.0
711,8.0,4005.0,3997.0
712,-1.0,3976.0,3977.0
713,6.0,4045.0,4039.0
714,17.0,4068.0,4051.0
715,16.0,3972.0,3956.0
716,15.0,3892.0,3877.0
717,24.0,3875.0,3851.0
718,13.0,3930.0,3917.0
719,12.0,3937.0,3925.0
720,29.0,3877.0,3848.0
721,55.0,3874.0,3819.0
722,102.0,3908.0,3806.0
723,72.0,3928.0,3856.0
724,54.0,3877.0,3823.0
725,40.0,3841.0,3801.0
726,41.0,3884.0,3843.0
727,27.0,3935.0,3908.0
728,40.0,3900.0,3860.0
729,48.0,3855.0,3807.0
730,65.0,3874.0,3809.0
731,80.0,3845.0,3765.0
732,67.0,3861.0,3794.0
733,51.0,3893.0,3842.0
734,54.0,3899.0,3845.0
735,57.0,3868.0,3811.0
736,41.0,3832.0,3791.0
737,38.0,3810.0,3772.0
738,45.0,3869.0,3824.0
739,38.0,3871.0,3833.0
740,35.0,3885.0,3850.0
741,37.0,3844.0,3807.0
742,41.0,3825.0,3784.0
743,33.0,3847.0,3814.0
744,24.0,3840.0,3816.0
745,9.0,3852.0,3843.0
746,-24.0,3859.0,3883.0
747,-31.0,3908.0,3939.0
748,-8.0,3897.0,3905.0
749,-7.0,3917.0,3924.0
750,4.0,3962.0,3958.0
751,15.0,3963.0,3948.0
752,15.0,3960.0,3945.0
753,15.0,3938.0,3923.0
754,14.0,3932.0,3918.0
755,29.0,3970.0,3941.0
756,63.0,4012.0,3949.0
757,73.0,4019.0,3946.0
758,58.0,4018.0,3960.0
759,63.0,4007.0,3944.0
760,89.0,4020.0,3931.0
761,84.0,3995.0,3911.0
762,58.0,3964.0,3906.0
763,67.0,3985.0,3918.0
764,50.0,3984.0,3934.0
765,64.0,3945.0,3881.0
766,30.0,3928.0,3898.0
767,40.0,4040.0,4000.0
768,55.0,4069.0,4014.0
769,67.0,4086.0,4019.0
770,60.0,4096.0,4036.0
771,82.0,4091.0,4009.0
772,91.0,4071.0,3980.0
773,87.0,4041.0,3954.0
774,61.0,4000.0,3939.0
775,81.0,3934.0,3853.0
776,100.0,3838.0,3738.0
777,103.0,3822.0,3719.0
778,112.0,3824.0,3712.0
779,115.0,3822.0,3707.0
780,110.0,3858.0,3748.0
781,135.0,3872.0,3737.0
782,150.0,3825.0,3675.0
783,181.0,3818.0,3637.0
784,137.0,3783.0,3646.0
785,115.0,3738.0,3623.0
786,136.0,3596.0,3460.0
787,166.0,3530.0,3364.0
788,154.0,3567.0,3413.0
789,157.0,3588.0,3431.0
790,352.0,3600.0,3248.0
791,336.0,3659.0,3323.0
792,329.0,3710.0,3381.0
793,361.0,3717.0,3356.0
794,370.0,3713.0,3343.0
795,95.0,3457.0,3362.0
796,106.0,3525.0,3419.0
797,85.0,3506.0,3421.0
798,96.0,3493.0,3397.0
799,95.0,3517.0,3422.0
800,93.0,3496.0,3403.0
801,114.0,3503.0,3389.0
802,124.0,3571.0,3447.0
803,116.0,3609.0,3493.0
804,124.0,3599.0,3475.0
805,137.0,3647.0,3510.0
806,126.0,3690.0,3564.0
807,112.0,3681.0,3569.0
808,108.0,3673.0,3565.0
809,109.0,3683.0,3574.0
810,94.0,3771.0,3677.0
811,68.0,3763.0,3695.0
812,72.0,3735.0,3663.0
813,87.0,3741.0,3654.0
814,93.0,3744.0,3651.0
815,92.0,3688.0,3596.0
816,98.0,3691.0,3593.0
817,101.0,3751.0,3650.0
818,97.0,3769.0,3672.0
819,105.0,3782.0,3677.0
820,132.0,3806.0,3674.0
821,153.0,3827.0,3674.0
822,170.0,3825.0,3655.0
823,173.0,3787.0,3614.0
824,185.0,3767.0,3582.0
825,173.0,3714.0,3541.0
826,182.0,3730.0,3548.0
827,211.0,3795.0,3584.0
828,207.0,3791.0,3584.0
829,212.0,3823.0,3611.0
830,223.0,3865.0,3642.0
831,214.0,3885.0,3671.0
832,181.0,3920.0,3739.0
833,152.0,3884.0,3732.0
834,167.0,3872.0,3705.0
835,159.0,3910.0,3751.0
836,135.0,3954.0,3819.0
837,133.0,3934.0,3801.0
838,138.0,3924.0,3786.0
839,123.0,3946.0,3823.0
840,110.0,3973.0,3863.0
841,86.0,3968.0,3882.0
842,80.0,3962.0,3882.0
843,72.0,3869.0,3797.0
844,91.0,3879.0,3788.0
845,91.0,3899.0,3808.0
846,104.0,3867.0,3763.0
847,117.0,3858.0,3741.0
848,127.0,3815.0,3688.0
849,146.0,3834.0,3688.0
850,136.0,3873.0,3737.0
851,124.0,3907.0,3783.0
852,109.0,3886.0,3777.0
853,110.0,3858.0,3748.0
854,103.0,3887.0,3784.0
855,85.0,3859.0,3774.0
856,73.0,3843.0,3770.0
857,73.0,3863.0,3790.0
858,69.0,3930.0,3861.0
859,69.0,3939.0,3870.0
860,58.0,3995.0,3937.0
861,53.0,4027.0,3974.0
862,80.0,4041.0,3961.0
863,107.0,4033.0,3926.0
864,94.0,4034.0,3940.0
865,78.0,4062.0,3984.0
866,62.0,4041.0,3979.0
867,68.0,4065.0,3997.0
868,67.0,4069.0,4002.0
869,80.0,4084.0,4004.0
870,77.0,4079.0,4002.0
871,85.0,4153.0,4068.0
